path,yyyymmdd,status,rows
C:\Users\wyao2\Dropbox\2001\20010521.csv.gz,20010521,ok,3711
C:\Users\wyao2\Dropbox\2001\20010522.csv.gz,20010522,ok,3709
C:\Users\wyao2\Dropbox\2001\20010523.csv.gz,20010523,ok,3709
C:\Users\wyao2\Dropbox\2001\20010524.csv.gz,20010524,ok,3710
C:\Users\wyao2\Dropbox\2001\20010525.csv.gz,20010525,ok,3711
C:\Users\wyao2\Dropbox\2001\20010529.csv.gz,20010529,ok,3712
C:\Users\wyao2\Dropbox\2001\20010530.csv.gz,20010530,ok,3710
C:\Users\wyao2\Dropbox\2001\20010531.csv.gz,20010531,ok,3706
C:\Users\wyao2\Dropbox\2001\20010601.csv.gz,20010601,ok,3706
C:\Users\wyao2\Dropbox\2001\20010604.csv.gz,20010604,ok,3705
C:\Users\wyao2\Dropbox\2001\20010605.csv.gz,20010605,ok,3702
C:\Users\wyao2\Dropbox\2001\20010606.csv.gz,20010606,ok,3703
C:\Users\wyao2\Dropbox\2001\20010607.csv.gz,20010607,ok,3705
C:\Users\wyao2\Dropbox\2001\20010608.csv.gz,20010608,ok,3704
C:\Users\wyao2\Dropbox\2001\20010611.csv.gz,20010611,ok,3703
C:\Users\wyao2\Dropbox\2001\20010612.csv.gz,20010612,ok,3701
C:\Users\wyao2\Dropbox\2001\20010613.csv.gz,20010613,ok,3704
C:\Users\wyao2\Dropbox\2001\20010614.csv.gz,20010614,ok,3705
C:\Users\wyao2\Dropbox\2001\20010615.csv.gz,20010615,ok,3707
C:\Users\wyao2\Dropbox\2001\20010618.csv.gz,20010618,ok,3706
C:\Users\wyao2\Dropbox\2001\20010619.csv.gz,20010619,ok,3706
C:\Users\wyao2\Dropbox\2001\20010620.csv.gz,20010620,ok,3704
C:\Users\wyao2\Dropbox\2001\20010621.csv.gz,20010621,ok,3707
C:\Users\wyao2\Dropbox\2001\20010622.csv.gz,20010622,ok,3703
C:\Users\wyao2\Dropbox\2001\20010625.csv.gz,20010625,ok,3704
C:\Users\wyao2\Dropbox\2001\20010626.csv.gz,20010626,ok,3704
C:\Users\wyao2\Dropbox\2001\20010627.csv.gz,20010627,ok,3702
C:\Users\wyao2\Dropbox\2001\20010628.csv.gz,20010628,ok,3703
C:\Users\wyao2\Dropbox\2001\20010629.csv.gz,20010629,ok,3702
C:\Users\wyao2\Dropbox\2001\20010702.csv.gz,20010702,ok,3698
C:\Users\wyao2\Dropbox\2001\20010703.csv.gz,20010703,ok,3701
C:\Users\wyao2\Dropbox\2001\20010705.csv.gz,20010705,ok,3702
C:\Users\wyao2\Dropbox\2001\20010706.csv.gz,20010706,ok,3703
C:\Users\wyao2\Dropbox\2001\20010709.csv.gz,20010709,ok,3700
C:\Users\wyao2\Dropbox\2001\20010710.csv.gz,20010710,ok,3701
C:\Users\wyao2\Dropbox\2001\20010711.csv.gz,20010711,ok,3703
C:\Users\wyao2\Dropbox\2001\20010712.csv.gz,20010712,ok,3700
C:\Users\wyao2\Dropbox\2001\20010713.csv.gz,20010713,ok,3701
C:\Users\wyao2\Dropbox\2001\20010716.csv.gz,20010716,ok,3705
C:\Users\wyao2\Dropbox\2001\20010717.csv.gz,20010717,ok,3704
C:\Users\wyao2\Dropbox\2001\20010718.csv.gz,20010718,ok,3701
C:\Users\wyao2\Dropbox\2001\20010719.csv.gz,20010719,ok,3701
C:\Users\wyao2\Dropbox\2001\20010720.csv.gz,20010720,ok,3701
C:\Users\wyao2\Dropbox\2001\20010723.csv.gz,20010723,ok,3702
C:\Users\wyao2\Dropbox\2001\20010724.csv.gz,20010724,ok,3702
C:\Users\wyao2\Dropbox\2001\20010725.csv.gz,20010725,ok,3702
C:\Users\wyao2\Dropbox\2001\20010726.csv.gz,20010726,ok,3703
C:\Users\wyao2\Dropbox\2001\20010727.csv.gz,20010727,ok,3703
C:\Users\wyao2\Dropbox\2001\20010730.csv.gz,20010730,ok,3709
C:\Users\wyao2\Dropbox\2001\20010731.csv.gz,20010731,ok,3704
C:\Users\wyao2\Dropbox\2001\20010801.csv.gz,20010801,ok,3704
C:\Users\wyao2\Dropbox\2001\20010802.csv.gz,20010802,ok,3703
C:\Users\wyao2\Dropbox\2001\20010803.csv.gz,20010803,ok,3705
C:\Users\wyao2\Dropbox\2001\20010806.csv.gz,20010806,ok,3705
C:\Users\wyao2\Dropbox\2001\20010807.csv.gz,20010807,ok,3707
C:\Users\wyao2\Dropbox\2001\20010808.csv.gz,20010808,ok,3708
C:\Users\wyao2\Dropbox\2001\20010809.csv.gz,20010809,ok,3706
C:\Users\wyao2\Dropbox\2001\20010810.csv.gz,20010810,ok,3704
C:\Users\wyao2\Dropbox\2001\20010813.csv.gz,20010813,ok,3706
C:\Users\wyao2\Dropbox\2001\20010814.csv.gz,20010814,ok,3705
C:\Users\wyao2\Dropbox\2001\20010815.csv.gz,20010815,ok,3704
C:\Users\wyao2\Dropbox\2001\20010816.csv.gz,20010816,ok,3704
C:\Users\wyao2\Dropbox\2001\20010817.csv.gz,20010817,ok,3702
C:\Users\wyao2\Dropbox\2001\20010820.csv.gz,20010820,ok,3704
C:\Users\wyao2\Dropbox\2001\20010821.csv.gz,20010821,ok,3702
C:\Users\wyao2\Dropbox\2001\20010822.csv.gz,20010822,ok,3699
C:\Users\wyao2\Dropbox\2001\20010823.csv.gz,20010823,ok,3696
C:\Users\wyao2\Dropbox\2001\20010824.csv.gz,20010824,ok,3696
C:\Users\wyao2\Dropbox\2001\20010827.csv.gz,20010827,ok,3698
C:\Users\wyao2\Dropbox\2001\20010828.csv.gz,20010828,ok,3695
C:\Users\wyao2\Dropbox\2001\20010829.csv.gz,20010829,ok,3693
C:\Users\wyao2\Dropbox\2001\20010830.csv.gz,20010830,ok,3694
C:\Users\wyao2\Dropbox\2001\20010831.csv.gz,20010831,ok,3693
C:\Users\wyao2\Dropbox\2001\20010904.csv.gz,20010904,ok,3693
C:\Users\wyao2\Dropbox\2001\20010905.csv.gz,20010905,ok,3690
C:\Users\wyao2\Dropbox\2001\20010906.csv.gz,20010906,ok,3687
C:\Users\wyao2\Dropbox\2001\20010907.csv.gz,20010907,ok,3686
C:\Users\wyao2\Dropbox\2001\20010910.csv.gz,20010910,ok,3682
C:\Users\wyao2\Dropbox\2001\20010917.csv.gz,20010917,ok,3683
C:\Users\wyao2\Dropbox\2001\20010918.csv.gz,20010918,ok,3686
C:\Users\wyao2\Dropbox\2001\20010919.csv.gz,20010919,ok,3689
C:\Users\wyao2\Dropbox\2001\20010920.csv.gz,20010920,ok,3686
C:\Users\wyao2\Dropbox\2001\20010921.csv.gz,20010921,ok,3685
C:\Users\wyao2\Dropbox\2001\20010924.csv.gz,20010924,ok,3687
C:\Users\wyao2\Dropbox\2001\20010925.csv.gz,20010925,ok,3687
C:\Users\wyao2\Dropbox\2001\20010926.csv.gz,20010926,ok,3684
C:\Users\wyao2\Dropbox\2001\20010927.csv.gz,20010927,ok,3683
C:\Users\wyao2\Dropbox\2001\20010928.csv.gz,20010928,ok,3681
C:\Users\wyao2\Dropbox\2001\20011001.csv.gz,20011001,ok,3677
C:\Users\wyao2\Dropbox\2001\20011002.csv.gz,20011002,ok,3679
C:\Users\wyao2\Dropbox\2001\20011003.csv.gz,20011003,ok,3679
C:\Users\wyao2\Dropbox\2001\20011004.csv.gz,20011004,ok,3685
C:\Users\wyao2\Dropbox\2001\20011005.csv.gz,20011005,ok,3685
C:\Users\wyao2\Dropbox\2001\20011008.csv.gz,20011008,ok,3687
C:\Users\wyao2\Dropbox\2001\20011009.csv.gz,20011009,ok,3684
C:\Users\wyao2\Dropbox\2001\20011010.csv.gz,20011010,ok,3683
C:\Users\wyao2\Dropbox\2001\20011011.csv.gz,20011011,ok,3683
C:\Users\wyao2\Dropbox\2001\20011012.csv.gz,20011012,ok,3681
C:\Users\wyao2\Dropbox\2001\20011015.csv.gz,20011015,ok,3681
C:\Users\wyao2\Dropbox\2001\20011016.csv.gz,20011016,ok,3681
C:\Users\wyao2\Dropbox\2001\20011017.csv.gz,20011017,ok,3682
C:\Users\wyao2\Dropbox\2001\20011018.csv.gz,20011018,ok,3682
C:\Users\wyao2\Dropbox\2001\20011019.csv.gz,20011019,ok,3683
C:\Users\wyao2\Dropbox\2001\20011022.csv.gz,20011022,ok,3684
C:\Users\wyao2\Dropbox\2001\20011023.csv.gz,20011023,ok,3684
C:\Users\wyao2\Dropbox\2001\20011024.csv.gz,20011024,ok,3684
C:\Users\wyao2\Dropbox\2001\20011025.csv.gz,20011025,ok,3685
C:\Users\wyao2\Dropbox\2001\20011026.csv.gz,20011026,ok,3684
C:\Users\wyao2\Dropbox\2001\20011029.csv.gz,20011029,ok,3690
C:\Users\wyao2\Dropbox\2001\20011030.csv.gz,20011030,ok,3691
C:\Users\wyao2\Dropbox\2001\20011031.csv.gz,20011031,ok,3685
C:\Users\wyao2\Dropbox\2001\20011101.csv.gz,20011101,ok,3685
C:\Users\wyao2\Dropbox\2001\20011102.csv.gz,20011102,ok,3685
C:\Users\wyao2\Dropbox\2001\20011105.csv.gz,20011105,ok,3685
C:\Users\wyao2\Dropbox\2001\20011106.csv.gz,20011106,ok,3683
C:\Users\wyao2\Dropbox\2001\20011107.csv.gz,20011107,ok,3684
C:\Users\wyao2\Dropbox\2001\20011108.csv.gz,20011108,ok,3683
C:\Users\wyao2\Dropbox\2001\20011109.csv.gz,20011109,ok,3684
C:\Users\wyao2\Dropbox\2001\20011112.csv.gz,20011112,ok,3683
C:\Users\wyao2\Dropbox\2001\20011113.csv.gz,20011113,ok,3683
C:\Users\wyao2\Dropbox\2001\20011114.csv.gz,20011114,ok,3681
C:\Users\wyao2\Dropbox\2001\20011115.csv.gz,20011115,ok,3682
C:\Users\wyao2\Dropbox\2001\20011116.csv.gz,20011116,ok,3685
C:\Users\wyao2\Dropbox\2001\20011119.csv.gz,20011119,ok,3689
C:\Users\wyao2\Dropbox\2001\20011120.csv.gz,20011120,ok,3689
C:\Users\wyao2\Dropbox\2001\20011121.csv.gz,20011121,ok,3689
C:\Users\wyao2\Dropbox\2001\20011123.csv.gz,20011123,ok,3688
C:\Users\wyao2\Dropbox\2001\20011126.csv.gz,20011126,ok,3686
C:\Users\wyao2\Dropbox\2001\20011127.csv.gz,20011127,ok,3684
C:\Users\wyao2\Dropbox\2001\20011128.csv.gz,20011128,ok,3682
C:\Users\wyao2\Dropbox\2001\20011129.csv.gz,20011129,ok,3682
C:\Users\wyao2\Dropbox\2001\20011130.csv.gz,20011130,ok,3682
C:\Users\wyao2\Dropbox\2001\20011203.csv.gz,20011203,ok,3683
C:\Users\wyao2\Dropbox\2001\20011204.csv.gz,20011204,ok,3681
C:\Users\wyao2\Dropbox\2001\20011205.csv.gz,20011205,ok,3679
C:\Users\wyao2\Dropbox\2001\20011206.csv.gz,20011206,ok,3677
C:\Users\wyao2\Dropbox\2001\20011207.csv.gz,20011207,ok,3677
C:\Users\wyao2\Dropbox\2001\20011210.csv.gz,20011210,ok,3677
C:\Users\wyao2\Dropbox\2001\20011211.csv.gz,20011211,ok,3674
C:\Users\wyao2\Dropbox\2001\20011212.csv.gz,20011212,ok,3674
C:\Users\wyao2\Dropbox\2001\20011213.csv.gz,20011213,ok,3675
C:\Users\wyao2\Dropbox\2001\20011214.csv.gz,20011214,ok,3674
C:\Users\wyao2\Dropbox\2001\20011217.csv.gz,20011217,ok,3674
C:\Users\wyao2\Dropbox\2001\20011218.csv.gz,20011218,ok,3674
C:\Users\wyao2\Dropbox\2001\20011219.csv.gz,20011219,ok,3673
C:\Users\wyao2\Dropbox\2001\20011220.csv.gz,20011220,ok,3675
C:\Users\wyao2\Dropbox\2001\20011221.csv.gz,20011221,ok,3675
C:\Users\wyao2\Dropbox\2001\20011224.csv.gz,20011224,ok,3675
C:\Users\wyao2\Dropbox\2001\20011226.csv.gz,20011226,ok,3674
C:\Users\wyao2\Dropbox\2001\20011227.csv.gz,20011227,ok,3673
C:\Users\wyao2\Dropbox\2001\20011228.csv.gz,20011228,ok,3670
C:\Users\wyao2\Dropbox\2001\20011231.csv.gz,20011231,ok,3661
C:\Users\wyao2\Dropbox\2001\20010102.csv,20010102,ok,3785
C:\Users\wyao2\Dropbox\2002\20020102.csv.gz,20020102,ok,3661
C:\Users\wyao2\Dropbox\2002\20020103.csv.gz,20020103,ok,3670
C:\Users\wyao2\Dropbox\2002\20020104.csv.gz,20020104,ok,3668
C:\Users\wyao2\Dropbox\2002\20020107.csv.gz,20020107,ok,3667
C:\Users\wyao2\Dropbox\2002\20020108.csv.gz,20020108,ok,3667
C:\Users\wyao2\Dropbox\2002\20020109.csv.gz,20020109,ok,3668
C:\Users\wyao2\Dropbox\2002\20020110.csv.gz,20020110,ok,3667
C:\Users\wyao2\Dropbox\2002\20020111.csv.gz,20020111,ok,3665
C:\Users\wyao2\Dropbox\2002\20020114.csv.gz,20020114,ok,3664
C:\Users\wyao2\Dropbox\2002\20020115.csv.gz,20020115,ok,3664
C:\Users\wyao2\Dropbox\2002\20020116.csv.gz,20020116,ok,3664
C:\Users\wyao2\Dropbox\2002\20020117.csv.gz,20020117,ok,3663
C:\Users\wyao2\Dropbox\2002\20020118.csv.gz,20020118,ok,3661
C:\Users\wyao2\Dropbox\2002\20020122.csv.gz,20020122,ok,3658
C:\Users\wyao2\Dropbox\2002\20020123.csv.gz,20020123,ok,3658
C:\Users\wyao2\Dropbox\2002\20020124.csv.gz,20020124,ok,3658
C:\Users\wyao2\Dropbox\2002\20020125.csv.gz,20020125,ok,3660
C:\Users\wyao2\Dropbox\2002\20020128.csv.gz,20020128,ok,3658
C:\Users\wyao2\Dropbox\2002\20020129.csv.gz,20020129,ok,3655
C:\Users\wyao2\Dropbox\2002\20020130.csv.gz,20020130,ok,3658
C:\Users\wyao2\Dropbox\2002\20020131.csv.gz,20020131,ok,3655
C:\Users\wyao2\Dropbox\2002\20020201.csv.gz,20020201,ok,3653
C:\Users\wyao2\Dropbox\2002\20020204.csv.gz,20020204,ok,3654
C:\Users\wyao2\Dropbox\2002\20020205.csv.gz,20020205,ok,3656
C:\Users\wyao2\Dropbox\2002\20020206.csv.gz,20020206,ok,3657
C:\Users\wyao2\Dropbox\2002\20020207.csv.gz,20020207,ok,3655
C:\Users\wyao2\Dropbox\2002\20020208.csv.gz,20020208,ok,3653
C:\Users\wyao2\Dropbox\2002\20020211.csv.gz,20020211,ok,3652
C:\Users\wyao2\Dropbox\2002\20020212.csv.gz,20020212,ok,3650
C:\Users\wyao2\Dropbox\2002\20020213.csv.gz,20020213,ok,3648
C:\Users\wyao2\Dropbox\2002\20020214.csv.gz,20020214,ok,3647
C:\Users\wyao2\Dropbox\2002\20020215.csv.gz,20020215,ok,3648
C:\Users\wyao2\Dropbox\2002\20020219.csv.gz,20020219,ok,3650
C:\Users\wyao2\Dropbox\2002\20020220.csv.gz,20020220,ok,3649
C:\Users\wyao2\Dropbox\2002\20020221.csv.gz,20020221,ok,3649
C:\Users\wyao2\Dropbox\2002\20020222.csv.gz,20020222,ok,3649
C:\Users\wyao2\Dropbox\2002\20020225.csv.gz,20020225,ok,3648
C:\Users\wyao2\Dropbox\2002\20020226.csv.gz,20020226,ok,3646
C:\Users\wyao2\Dropbox\2002\20020227.csv.gz,20020227,ok,3647
C:\Users\wyao2\Dropbox\2002\20020228.csv.gz,20020228,ok,3649
C:\Users\wyao2\Dropbox\2002\20020301.csv.gz,20020301,ok,3649
C:\Users\wyao2\Dropbox\2002\20020304.csv.gz,20020304,ok,3650
C:\Users\wyao2\Dropbox\2002\20020305.csv.gz,20020305,ok,3647
C:\Users\wyao2\Dropbox\2002\20020306.csv.gz,20020306,ok,3647
C:\Users\wyao2\Dropbox\2002\20020307.csv.gz,20020307,ok,3648
C:\Users\wyao2\Dropbox\2002\20020308.csv.gz,20020308,ok,3646
C:\Users\wyao2\Dropbox\2002\20020311.csv.gz,20020311,ok,3647
C:\Users\wyao2\Dropbox\2002\20020312.csv.gz,20020312,ok,3647
C:\Users\wyao2\Dropbox\2002\20020313.csv.gz,20020313,ok,3647
C:\Users\wyao2\Dropbox\2002\20020314.csv.gz,20020314,ok,3646
C:\Users\wyao2\Dropbox\2002\20020315.csv.gz,20020315,ok,3645
C:\Users\wyao2\Dropbox\2002\20020318.csv.gz,20020318,ok,3645
C:\Users\wyao2\Dropbox\2002\20020319.csv.gz,20020319,ok,3645
C:\Users\wyao2\Dropbox\2002\20020320.csv.gz,20020320,ok,3644
C:\Users\wyao2\Dropbox\2002\20020321.csv.gz,20020321,ok,3642
C:\Users\wyao2\Dropbox\2002\20020322.csv.gz,20020322,ok,3642
C:\Users\wyao2\Dropbox\2002\20020325.csv.gz,20020325,ok,3643
C:\Users\wyao2\Dropbox\2002\20020326.csv.gz,20020326,ok,3642
C:\Users\wyao2\Dropbox\2002\20020327.csv.gz,20020327,ok,3645
C:\Users\wyao2\Dropbox\2002\20020328.csv.gz,20020328,ok,3643
C:\Users\wyao2\Dropbox\2002\20020401.csv.gz,20020401,ok,3638
C:\Users\wyao2\Dropbox\2002\20020402.csv.gz,20020402,ok,3638
C:\Users\wyao2\Dropbox\2002\20020403.csv.gz,20020403,ok,3637
C:\Users\wyao2\Dropbox\2002\20020404.csv.gz,20020404,ok,3637
C:\Users\wyao2\Dropbox\2002\20020405.csv.gz,20020405,ok,3634
C:\Users\wyao2\Dropbox\2002\20020408.csv.gz,20020408,ok,3634
C:\Users\wyao2\Dropbox\2002\20020409.csv.gz,20020409,ok,3635
C:\Users\wyao2\Dropbox\2002\20020410.csv.gz,20020410,ok,3635
C:\Users\wyao2\Dropbox\2002\20020411.csv.gz,20020411,ok,3636
C:\Users\wyao2\Dropbox\2002\20020412.csv.gz,20020412,ok,3632
C:\Users\wyao2\Dropbox\2002\20020415.csv.gz,20020415,ok,3633
C:\Users\wyao2\Dropbox\2002\20020416.csv.gz,20020416,ok,3631
C:\Users\wyao2\Dropbox\2002\20020417.csv.gz,20020417,ok,3629
C:\Users\wyao2\Dropbox\2002\20020418.csv.gz,20020418,ok,3629
C:\Users\wyao2\Dropbox\2002\20020419.csv.gz,20020419,ok,3632
C:\Users\wyao2\Dropbox\2002\20020422.csv.gz,20020422,ok,3631
C:\Users\wyao2\Dropbox\2002\20020423.csv.gz,20020423,ok,3630
C:\Users\wyao2\Dropbox\2002\20020424.csv.gz,20020424,ok,3631
C:\Users\wyao2\Dropbox\2002\20020425.csv.gz,20020425,ok,3629
C:\Users\wyao2\Dropbox\2002\20020426.csv.gz,20020426,ok,3626
C:\Users\wyao2\Dropbox\2002\20020429.csv.gz,20020429,ok,3632
C:\Users\wyao2\Dropbox\2002\20020430.csv.gz,20020430,ok,3634
C:\Users\wyao2\Dropbox\2002\20020501.csv.gz,20020501,ok,3636
C:\Users\wyao2\Dropbox\2002\20020502.csv.gz,20020502,ok,3633
C:\Users\wyao2\Dropbox\2002\20020503.csv.gz,20020503,ok,3631
C:\Users\wyao2\Dropbox\2002\20020506.csv.gz,20020506,ok,3634
C:\Users\wyao2\Dropbox\2002\20020507.csv.gz,20020507,ok,3630
C:\Users\wyao2\Dropbox\2002\20020508.csv.gz,20020508,ok,3627
C:\Users\wyao2\Dropbox\2002\20020509.csv.gz,20020509,ok,3626
C:\Users\wyao2\Dropbox\2002\20020510.csv.gz,20020510,ok,3629
C:\Users\wyao2\Dropbox\2002\20020513.csv.gz,20020513,ok,3632
C:\Users\wyao2\Dropbox\2002\20020514.csv.gz,20020514,ok,3632
C:\Users\wyao2\Dropbox\2002\20020515.csv.gz,20020515,ok,3631
C:\Users\wyao2\Dropbox\2002\20020516.csv.gz,20020516,ok,3629
C:\Users\wyao2\Dropbox\2002\20020517.csv.gz,20020517,ok,3632
C:\Users\wyao2\Dropbox\2002\20020520.csv.gz,20020520,ok,3631
C:\Users\wyao2\Dropbox\2002\20020521.csv.gz,20020521,ok,3632
C:\Users\wyao2\Dropbox\2002\20020522.csv.gz,20020522,ok,3634
C:\Users\wyao2\Dropbox\2002\20020523.csv.gz,20020523,ok,3634
C:\Users\wyao2\Dropbox\2002\20020524.csv.gz,20020524,ok,3636
C:\Users\wyao2\Dropbox\2002\20020528.csv.gz,20020528,ok,3636
C:\Users\wyao2\Dropbox\2002\20020529.csv.gz,20020529,ok,3638
C:\Users\wyao2\Dropbox\2002\20020530.csv.gz,20020530,ok,3639
C:\Users\wyao2\Dropbox\2002\20020531.csv.gz,20020531,ok,3633
C:\Users\wyao2\Dropbox\2002\20020603.csv.gz,20020603,ok,3632
C:\Users\wyao2\Dropbox\2002\20020604.csv.gz,20020604,ok,3637
C:\Users\wyao2\Dropbox\2002\20020605.csv.gz,20020605,ok,3634
C:\Users\wyao2\Dropbox\2002\20020606.csv.gz,20020606,ok,3637
C:\Users\wyao2\Dropbox\2002\20020607.csv.gz,20020607,ok,3635
C:\Users\wyao2\Dropbox\2002\20020610.csv.gz,20020610,ok,3636
C:\Users\wyao2\Dropbox\2002\20020611.csv.gz,20020611,ok,3635
C:\Users\wyao2\Dropbox\2002\20020612.csv.gz,20020612,ok,3634
C:\Users\wyao2\Dropbox\2002\20020613.csv.gz,20020613,ok,3634
C:\Users\wyao2\Dropbox\2002\20020614.csv.gz,20020614,ok,3634
C:\Users\wyao2\Dropbox\2002\20020617.csv.gz,20020617,ok,3632
C:\Users\wyao2\Dropbox\2002\20020618.csv.gz,20020618,ok,3632
C:\Users\wyao2\Dropbox\2002\20020619.csv.gz,20020619,ok,3633
C:\Users\wyao2\Dropbox\2002\20020620.csv.gz,20020620,ok,3632
C:\Users\wyao2\Dropbox\2002\20020621.csv.gz,20020621,ok,3631
C:\Users\wyao2\Dropbox\2002\20020624.csv.gz,20020624,ok,3631
C:\Users\wyao2\Dropbox\2002\20020625.csv.gz,20020625,ok,3630
C:\Users\wyao2\Dropbox\2002\20020626.csv.gz,20020626,ok,3628
C:\Users\wyao2\Dropbox\2002\20020627.csv.gz,20020627,ok,3634
C:\Users\wyao2\Dropbox\2002\20020628.csv.gz,20020628,ok,3631
C:\Users\wyao2\Dropbox\2002\20020701.csv.gz,20020701,ok,3630
C:\Users\wyao2\Dropbox\2002\20020702.csv.gz,20020702,ok,3635
C:\Users\wyao2\Dropbox\2002\20020703.csv.gz,20020703,ok,3635
C:\Users\wyao2\Dropbox\2002\20020705.csv.gz,20020705,ok,3636
C:\Users\wyao2\Dropbox\2002\20020708.csv.gz,20020708,ok,3636
C:\Users\wyao2\Dropbox\2002\20020709.csv.gz,20020709,ok,3634
C:\Users\wyao2\Dropbox\2002\20020710.csv.gz,20020710,ok,3633
C:\Users\wyao2\Dropbox\2002\20020711.csv.gz,20020711,ok,3632
C:\Users\wyao2\Dropbox\2002\20020712.csv.gz,20020712,ok,3633
C:\Users\wyao2\Dropbox\2002\20020715.csv.gz,20020715,ok,3634
C:\Users\wyao2\Dropbox\2002\20020716.csv.gz,20020716,ok,3632
C:\Users\wyao2\Dropbox\2002\20020717.csv.gz,20020717,ok,3632
C:\Users\wyao2\Dropbox\2002\20020718.csv.gz,20020718,ok,3633
C:\Users\wyao2\Dropbox\2002\20020719.csv.gz,20020719,ok,3633
C:\Users\wyao2\Dropbox\2002\20020722.csv.gz,20020722,ok,3632
C:\Users\wyao2\Dropbox\2002\20020723.csv.gz,20020723,ok,3632
C:\Users\wyao2\Dropbox\2002\20020724.csv.gz,20020724,ok,3635
C:\Users\wyao2\Dropbox\2002\20020725.csv.gz,20020725,ok,3635
C:\Users\wyao2\Dropbox\2002\20020726.csv.gz,20020726,ok,3635
C:\Users\wyao2\Dropbox\2002\20020729.csv.gz,20020729,ok,3639
C:\Users\wyao2\Dropbox\2002\20020730.csv.gz,20020730,ok,3640
C:\Users\wyao2\Dropbox\2002\20020731.csv.gz,20020731,ok,3635
C:\Users\wyao2\Dropbox\2002\20020801.csv.gz,20020801,ok,3634
C:\Users\wyao2\Dropbox\2002\20020802.csv.gz,20020802,ok,3635
C:\Users\wyao2\Dropbox\2002\20020805.csv.gz,20020805,ok,3636
C:\Users\wyao2\Dropbox\2002\20020806.csv.gz,20020806,ok,3635
C:\Users\wyao2\Dropbox\2002\20020807.csv.gz,20020807,ok,3635
C:\Users\wyao2\Dropbox\2002\20020808.csv.gz,20020808,ok,3634
C:\Users\wyao2\Dropbox\2002\20020809.csv.gz,20020809,ok,3632
C:\Users\wyao2\Dropbox\2002\20020812.csv.gz,20020812,ok,3632
C:\Users\wyao2\Dropbox\2002\20020813.csv.gz,20020813,ok,3634
C:\Users\wyao2\Dropbox\2002\20020814.csv.gz,20020814,ok,3634
C:\Users\wyao2\Dropbox\2002\20020815.csv.gz,20020815,ok,3632
C:\Users\wyao2\Dropbox\2002\20020816.csv.gz,20020816,ok,3632
C:\Users\wyao2\Dropbox\2002\20020819.csv.gz,20020819,ok,3634
C:\Users\wyao2\Dropbox\2002\20020820.csv.gz,20020820,ok,3633
C:\Users\wyao2\Dropbox\2002\20020821.csv.gz,20020821,ok,3632
C:\Users\wyao2\Dropbox\2002\20020822.csv.gz,20020822,ok,3632
C:\Users\wyao2\Dropbox\2002\20020823.csv.gz,20020823,ok,3631
C:\Users\wyao2\Dropbox\2002\20020826.csv.gz,20020826,ok,3633
C:\Users\wyao2\Dropbox\2002\20020827.csv.gz,20020827,ok,3632
C:\Users\wyao2\Dropbox\2002\20020828.csv.gz,20020828,ok,3632
C:\Users\wyao2\Dropbox\2002\20020829.csv.gz,20020829,ok,3632
C:\Users\wyao2\Dropbox\2002\20020830.csv.gz,20020830,ok,3627
C:\Users\wyao2\Dropbox\2002\20020903.csv.gz,20020903,ok,3629
C:\Users\wyao2\Dropbox\2002\20020904.csv.gz,20020904,ok,3631
C:\Users\wyao2\Dropbox\2002\20020905.csv.gz,20020905,ok,3630
C:\Users\wyao2\Dropbox\2002\20020906.csv.gz,20020906,ok,3629
C:\Users\wyao2\Dropbox\2002\20020909.csv.gz,20020909,ok,3629
C:\Users\wyao2\Dropbox\2002\20020910.csv.gz,20020910,ok,3630
C:\Users\wyao2\Dropbox\2002\20020911.csv.gz,20020911,ok,3629
C:\Users\wyao2\Dropbox\2002\20020912.csv.gz,20020912,ok,3629
C:\Users\wyao2\Dropbox\2002\20020913.csv.gz,20020913,ok,3630
C:\Users\wyao2\Dropbox\2002\20020916.csv.gz,20020916,ok,3630
C:\Users\wyao2\Dropbox\2002\20020917.csv.gz,20020917,ok,3629
C:\Users\wyao2\Dropbox\2002\20020918.csv.gz,20020918,ok,3629
C:\Users\wyao2\Dropbox\2002\20020919.csv.gz,20020919,ok,3629
C:\Users\wyao2\Dropbox\2002\20020920.csv.gz,20020920,ok,3628
C:\Users\wyao2\Dropbox\2002\20020923.csv.gz,20020923,ok,3628
C:\Users\wyao2\Dropbox\2002\20020924.csv.gz,20020924,ok,3628
C:\Users\wyao2\Dropbox\2002\20020925.csv.gz,20020925,ok,3629
C:\Users\wyao2\Dropbox\2002\20020926.csv.gz,20020926,ok,3624
C:\Users\wyao2\Dropbox\2002\20020927.csv.gz,20020927,ok,3626
C:\Users\wyao2\Dropbox\2002\20020930.csv.gz,20020930,ok,3624
C:\Users\wyao2\Dropbox\2002\20021001.csv.gz,20021001,ok,3622
C:\Users\wyao2\Dropbox\2002\20021002.csv.gz,20021002,ok,3626
C:\Users\wyao2\Dropbox\2002\20021003.csv.gz,20021003,ok,3624
C:\Users\wyao2\Dropbox\2002\20021004.csv.gz,20021004,ok,3621
C:\Users\wyao2\Dropbox\2002\20021007.csv.gz,20021007,ok,3621
C:\Users\wyao2\Dropbox\2002\20021008.csv.gz,20021008,ok,3620
C:\Users\wyao2\Dropbox\2002\20021009.csv.gz,20021009,ok,3620
C:\Users\wyao2\Dropbox\2002\20021010.csv.gz,20021010,ok,3618
